AnimalID,DOB,Sex,BirthGroup,BehaviorMom,Last Event,LastGroup,EventDate,Status,DamGen,SireGen,BirthSeason,DOD,DateTransfer
18L,12/16/1998,m,D,84C,,D,,Remove,84C,C99,1999,,3/15/2002
18N,1/25/2000,m,F,V04,F,F,05/10/2001,Remove,V04,Z10,2000,,1/17/2002
18O,2/24/2000,f,S,Z82,,S,,Remove,Z82,J88,2000,,02/06/2002
18P,12/14/2000,f,R,35F,,R,,Remove,35F,J81,2001,,1/24/2003
18R,01/09/2002,m,R,93I,,R,,Remove,O96,S47,2002,,2/13/2004
18T,1/23/2003,m,S,H64,,S,,Remove,H64,Z46,2003,,02/07/2005
18V,01/03/2004,m,F,R59,,F,,Remove,R59,07D,2004,,03/08/2005
190,01/01/1938,f,U,?,,U,,Remove,,,1938,,04/01/1959
19B,3/14/1993,m,F,R59,,F,,Remove,R59,A85,1993,,01/11/1996
19C,1/31/1994,m,F,573,BB,BB,06/05/2003,Remove,,O81,1994,,1/28/2004
19D,2/14/1995,m,S,J74,,S,,Remove,J74,L35,1995,,2/21/1997
19F,1/22/1996,m,F,S16,,F,,Remove,S16,D71,1996,,1/27/1998
19G,01/03/1997,m,F,J28,,F,,Remove,J28,L70,1997,,1/28/1999
19H,12/06/1996,m,F,H71,,F,,Remove,H71,I85,1997,,02/03/1999
19I,01/12/1998,f,G,X78,,G,,Remove,X78,H79,1998,,03/12/2002
19J,12/26/1997,f,V,N86,HH,HH,12/01/2000,Remove,N86,51A,1998,,2/17/2010
19K,12/18/1998,m,F,92D,,F,,Remove,92D,T54,1999,,1/17/2001
19L,12/22/1998,f,BB,95B,,BB,,Remove,95B,O15,1999,,03/12/2004
19N,11/17/1999,f,F,J28,,F,,Remove,J28,R70,2000,,1/23/2002
19R,1/17/2002,m,R,O96,,R,,Remove,93I,J21,2002,,1/22/2004
19S,11/23/2001,m,R,74B,,R,,Remove,74B,79B,2002,,1/28/2004
19V,11/02/2003,m,F,X17,,F,,Remove,X17,57F,2004,,03/08/2005
19Z,12/07/2003,f,F,50I,,F,,Remove,50I,57F,2004,,02/03/2006
1A1,11/28/2004,m,F,82L,,F,,Remove,82L,79H,2005,,1/31/2007
1A2,12/13/2004,m,F,50I,,F,,Remove,50I,07D,2005,,03/07/2006
1A5,01/08/2005,m,F,21C,,F,,Remove,21C,65F,2005,,3/16/2006
1A8,12/25/2004,m,F,52P,,F,,Remove,52P,H90,2005,,03/07/2006
1B2,10/12/2004,m,F,47L,,F,,Remove,47L,09K,2005,,1/30/2007
1B5,11/02/2005,m,R,49K,,R,,Remove,49K,16P,2006,,2/21/2007
1B7,11/09/2005,m,R,06J,HH,HH,3/30/2010,Remove,06J,18I,2006,,11/16/2016
1B8,11/15/2005,m,KK,99N,,KK,,Remove,99N,79H,2006,,2/22/2007
1B9,11/12/2005,m,R,77G,,R,,Remove,77G,80B,2006,,2/16/2007
1C,04/01/1967,m,F,DL,I,I,01/01/1974,Remove,,,1967,,2/20/1990
1C1,11/12/2005,m,F,79C,,F,,Remove,79C,65F,2006,,2/16/2007
1C2,10/25/2005,m,F,56A,R,R,9/19/2019,Remove,56A,20J,2006,,10/31/2019
1C3,11/04/2005,f,KK,L84,,KK,,Remove,L84,56K,2006,,2/21/2007
1C4,10/31/2005,m,KK,25P,,KK,,Remove,25P,56K,2006,,1/27/2010
1C5,10/22/2005,f,KK,21G,,KK,,Remove,21G,79H,2006,,10/31/2018
1C7,11/23/2005,f,KK,19A,,KK,,Remove,19A,09L,2006,,11/07/2018
1C8,11/24/2005,m,KK,V05,,KK,,Remove,V05,09L,2006,,2/13/2007
1C9,10/25/2005,f,KK,O55,,KK,,Remove,O55,09L,2006,,2/21/2007
1D0,10/30/2006,m,S,36D,,S,,Remove,36D,12O,2007,,1/21/2009
1D1,9/25/2006,f,F,87K,,F,,Remove,87K,65F,2007,,1/27/2009
1D2,12/25/2006,f,F,11I,,F,,Remove,11I,04I,2007,,02/03/2009
1D3,10/11/2006,m,F,30O,,F,,Remove,30O,64K,2007,,1/27/2009
1D6,10/09/2006,m,F,35N,,F,,Remove,35N,10D,2007,,02/10/2009
1D7,10/21/2006,m,R,89K,,R,,Remove,89K,50G,2007,,1/28/2009
1D8,11/06/2006,m,S,89L,,S,,Remove,89L,12O,2007,,02/11/2009
1E,03/02/1967,m,C,38,,C,,Remove,,,1967,,1/13/1969
1.00E+01,10/13/2006,f,R,67C,,R,,Remove,67C,50G,2007,,1/21/2009
1.00E+02,10/17/2006,f,KK,88R,,KK,,Remove,88R,84J,2007,,11/27/2018
1.00E+04,10/17/2006,f,F,28J,,F,,Remove,28J,85B,2007,,03/04/2009
1.00E+08,11/01/2006,f,R,93I,,R,,Remove,93I,29F,2007,,02/05/2009
1.00E+09,11/30/2006,m,HH,81B,,HH,,Remove,81B,08O,2007,,02/03/2009
1F,03/07/1967,m,C,IJ,,C,,Remove,,,1967,,12/02/1968
1F1,10/04/2007,m,F,82L,,F,,Remove,82L,51J,2008,,02/03/2009
1F3,10/29/2007,m,R,96G,,R,,Remove,96G,69I,2008,,02/03/2009
1F5,9/24/2007,m,KK,37V,,KK,,Remove,37V,94O,2008,,1/21/2011
1F6,10/11/2007,m,KK,07A,,KK,,Remove,21G,56K,2008,,03/04/2009
1F7,10/25/2007,m,R,77D,,R,,Remove,77D,38L,2008,,02/03/2009
1F8,11/04/2007,m,KK,88R,,KK,,Remove,88R,28B,2008,,03/11/2009
1G,2/28/1967,f,C,JK,,C,,Remove,,,1967,,12/02/1968
1G5,11/08/2008,f,V,78I,,V,,Remove,78I,61B,2009,,02/02/2010
1G7,10/12/2008,m,V,30J,,V,,Remove,30J,12E,2009,,02/04/2010
1G8,12/09/2008,m,V,31L,HH,HH,2/25/2016,Remove,31L,41N,2009,,10/27/2016
1H0,9/20/2008,f,F,43I,,F,,Remove,43I,89N,2009,,2/24/2010
1H1,10/08/2008,f,F,82A,,F,,Remove,82A,02F,2009,,02/03/2011
1H2,11/29/2008,m,F,V58,,F,,Remove,V58,85B,2009,,2/26/2010
1H3,10/21/2008,f,F,42B,,F,,Remove,42B,27J,2009,,02/11/2011
1H4,9/22/2008,m,F,10S,,F,,Remove,10S,43P,2009,,02/02/2011
1H5,9/29/2008,f,F,68V,,F,,Remove,68V,34P,2009,,1/28/2011
1H7,10/24/2008,f,F,62H,,F,,Remove,62H,64K,2009,,02/04/2011
1H9,11/07/2008,m,F,2A7,F,F,6/20/2018,Remove,2A7,79F,2009,,12/10/2019
1I1,9/19/2009,f,V,5C6,,V,,Remove,5C6,41N,2010,,02/01/2012
1I2,9/23/2009,m,V,13B,,V,,Remove,13B,12E,2010,,02/02/2011
1I3,11/02/2009,f,V,4C4,,V,,Remove,4C4,T82,2010,,1/24/2012
1I8,9/25/2009,f,V,53Z,,V,,Remove,53Z,72O,2010,,02/08/2012
1I9,9/24/2009,m,V,81E,,V,,Remove,81E,72O,2010,,02/02/2011
1J5,9/27/2009,f,KK,11N,,KK,,Remove,11N,94H,2010,,02/01/2011
1J6,11/18/2009,f,F,40L,,F,,Remove,40L,36S,2010,,1/31/2012
1J8,10/28/2009,m,F,82A,KK,KK,1/31/2018,Remove,82A,02R,2010,,11/27/2018
1J9,10/28/2009,m,F,88I,,F,,Remove,88I,91S,2010,,02/02/2011
1K,2/28/1967,f,C,TZ,,C,,Remove,,,1967,,1/13/1969
1K4,10/27/2009,f,HH,81B,,HH,,Remove,81B,36T,2010,,02/03/2012
1K6,10/14/2009,m,F,20F,,F,,Remove,20F,36S,2010,,1/31/2012
1K7,9/29/2009,f,F,8B0,,F,,Remove,8B0,22R,2010,,1/31/2012
1K8,1/31/2010,f,S,Z82,,S,,Remove,Z82,03T,2010,,11/08/2019
1K9,9/27/2010,m,V,00V,,V,,Remove,00V,72O,2011,,02/06/2014
1L,3/31/1967,m,C,S002,,C,,Remove,,,1967,,12/02/1968
1L0,10/22/2010,m,S,81I,,S,,Remove,81I,13I,2011,,12/12/2013
1L1,9/26/2010,f,KK,1C5,,KK,,Remove,1C5,16R,2011,,11/27/2018
1L2,10/15/2010,f,F,00J,F,F,01/01/2014,Remove,00J,8A7,2011,,12/15/2015
1L3,10/21/2010,m,F,56A,,F,,Remove,56A,43P,2011,,2/28/2012
1L8,10/02/2010,f,HH,6B4,,HH,,Remove,6B4,02R,2011,,10/23/2015
1M,2/23/1967,m,C,YY,,C,,Remove,,,1967,,03/03/1969
1M1,9/26/2011,m,R,2C8,,R,,Remove,2C8,19T,2012,,12/10/2019
1M2,9/22/2011,m,R,5C4,F,F,2/15/2017,Remove,5C4,80T,2012,,10/16/2019
1M3,9/24/2011,m,R,14Z,R,R,4/24/2019,Remove,14Z,30Z,2012,,10/23/2019
1M5,09/04/2011,f,R,91V,,R,,Remove,91V,11Z,2012,,10/27/2015
1M7,9/26/2011,m,R,77V,,R,,Remove,77V,44T,2012,,12/12/2013
1M8,10/04/2011,m,KK,37V,,KK,,Remove,37V,17L,2012,,12/04/2018
1N,02/02/1967,f,C,KS,,C,,Remove,,,1967,,12/02/1968
1N1,11/25/2011,m,V,51Z,,V,,Remove,51Z,61R,2012,,12/05/2013
1N2,10/01/2011,f,F,2A7,,F,,Remove,2A7,41N,2012,,10/27/2015
1N4,9/13/2011,f,V,78I,,V,,Remove,78I,61R,2012,,12/01/2015
1N5,9/21/2011,f,F,29B,,F,,Remove,29B,54V,2012,,12/17/2013
1N6,9/22/2011,m,F,50I,,F,,Remove,50I,04T,2012,,12/11/2013
1N7,09/10/2011,m,F,2A8,,F,,Remove,2A8,49Z,2012,,12/05/2013
1N8,09/03/2011,f,F,44J,,F,,Remove,44J,1C2,2012,,1/28/2014
1O0,9/21/2012,m,V,2.00E+04,,V,,Remove,2.00E+04,61R,2013,,02/07/2014
1O1,10/04/2012,m,F,40L,,F,,Remove,40L,25R,2013,,10/21/2014
1O2,08/09/2012,m,KK,1C5,,KK,,Remove,1C5,72T,2013,,10/22/2014
1O4,08/05/2012,f,R,0G2,,R,,Remove,0G2,48L,2013,,11/07/2014
1O5,10/02/2012,m,KK,51V,,KK,,Remove,51V,69I,2013,,10/23/2014
1O9,10/05/2012,f,KK,83Z,,KK,,Remove,83Z,27J,2013,,11/27/2018
1P,3/23/1967,f,C,NI,,C,,Remove,,,1967,,12/16/1968
1P1,9/30/2012,m,R,5F7,,R,,Remove,5F7,02R,2013,,10/22/2014
1P4,8/13/2012,f,KK,1.00E+02,,KK,,Remove,1.00E+02,16R,2013,,12/18/2018
1P5,8/21/2012,m,KK,74T,,KK,,Remove,74T,12Z,2013,,11/07/2018
1P6,10/02/2012,f,R,4.00E+00,,R,,Remove,4.00E+00,5B2,2013,,11/10/2015
1P8,8/13/2012,m,MM,0C8,,MM,,Remove,0C8,1C2,2013,,02/12/2014
1P9,09/03/2012,f,R,4H0,,R,,Remove,4H0,60E,2013,,11/06/2015
1Q,03/02/1967,f,C,105,,C,,Remove,,,1967,,12/02/1968
1Q1,10/15/2012,f,F,87K,F,F,01/01/2014,Remove,87K,41N,2013,,11/13/2014
1Q2,10/08/2012,f,F,2A7,,F,,Remove,2A7,49Z,2013,,10/21/2014
1Q3,9/27/2012,f,HH,39Z,,HH,,Remove,39Z,2C9,2013,,11/13/2014
1Q4,09/09/2012,f,V,90T,,V,,Remove,90T,1C6,2013,,2/14/2014
1Q5,8/30/2012,f,V,9C1,,V,,Remove,9C1,61R,2013,,12/04/2015
1Q6,09/02/2012,f,HH,2C7,,HH,,Remove,2C7,7B3,2013,,10/31/2014
1Q8,8/19/2012,m,HH,0B9,,HH,,Remove,0B9,2C9,2013,,12/02/2016
1Q9,8/21/2013,m,R,6D8,,R,,Remove,6D8,93R,2014,,12/12/2019
1R,03/03/1967,f,C,YO,,C,,Remove,,,1967,,12/16/1968
1R1,08/05/2013,f,KK,6D6,,KK,,Remove,6D6,6B8,2014,,11/06/2018
1R2,8/25/2013,m,HH,2C0,,HH,,Remove,2C0,19T,2014,,10/20/2016
1R3,9/24/2013,f,HH,3A9,,HH,,Remove,3A9,97V,2014,,12/02/2014
1R4,7/21/2013,f,HH,36O,,HH,,Remove,36O,07D,2014,,12/02/2014
1R5,7/28/2013,f,HH,5B4,,HH,,Remove,5B4,8C2,2014,,11/10/2016
1R6,8/31/2013,m,HH,0B9,,HH,,Remove,0B9,36V,2014,,12/03/2014
1R9,8/18/2013,m,R,4H1,,R,,Remove,4H1,02R,2014,,11/14/2019
1S,02/09/1967,m,C,IE,,C,,Remove,,,1967,,12/02/1968
1S0,09/03/2013,f,F,8J6,,F,,Remove,8J6,9D1,2014,,12/04/2015
1S2,09/06/2013,f,F,40L,,F,,Remove,40L,43V,2014,,12/11/2014
1S3,8/25/2013,m,F,8J9,,F,,Remove,8J9,18Z,2014,,10/24/2019
1S5,08/05/2013,m,KK,9H9,,KK,,Remove,9H9,6B8,2014,,11/15/2019
1S7,9/30/2013,f,R,4I4,,R,,Remove,4I4,8D8,2014,,11/03/2015
1S8,8/17/2013,m,KK,2C3,,KK,,Remove,2C3,27N,2014,,10/30/2018
1T,3/13/1967,f,C,XM,,C,,Remove,,,1967,,12/09/1968
1T5,7/23/2014,m,KK,2C4,,KK,,Remove,2C4,76Z,2015,,11/28/2018
1T6,8/17/2014,m,HH,5J6,,HH,,Remove,5J6,41N,2015,,10/28/2016
1T7,7/22/2014,f,KK,8I9,,KK,,Remove,8I9,0C7,2015,,12/04/2018
1T9,9/23/2014,f,KK,76J,,KK,,Remove,76J,2D5,2015,,10/31/2018
1U,03/06/1967,m,C,ND,,C,,Remove,,,1967,,12/02/1968
1U1,11/08/2014,m,S,7I4,,S,,Remove,7I4,1F0,2015,,10/31/2019
1U3,09/11/2014,f,S,3J4,,S,,Remove,3J4,2C6,2015,,11/01/2019
1U6,9/21/2014,m,S,1B4,,S,,Remove,1B4,37N,2015,,10/24/2019
1V,02/10/1967,m,C,HD,,C,,Remove,,,1967,,12/02/1968
1V0,7/26/2015,m,HH,2C0,,HH,,Remove,2C0,2D5,2016,,10/19/2016
1V1,6/22/2015,f,HH,9I5,,HH,,Remove,9I5,7H0,2016,,10/19/2016
1V5,8/16/2015,f,HH,8.00E+02,,HH,,Remove,8.00E+02,94O,2016,,10/19/2016
1V8,07/08/2015,f,S,5H6,,S,,Remove,5H6,97V,2016,,10/30/2019
1X,2/23/1967,m,C,TY,,C,,Remove,,,1967,,12/02/1968
1X8,08/09/2015,m,KK,3F7,,KK,,Remove,3F7,2D0,2016,,10/30/2018
1Y,03/02/1967,m,C,KW,,C,,Remove,,,1967,,1/13/1969
1Z,2/16/1967,f,A,BY,,A,,Remove,,,1967,,3/13/1972
1Z0,6/25/2017,m,S,33V,,S,,Remove,33V,0.00E+00,2018,,10/30/2019
1Z1,6/14/2017,f,S,5P1,,S,,Remove,5P1,8K6,2018,,11/12/2019
1Z2,08/06/2017,m,S,3L9,,S,,Remove,3L9,2K9,2018,,10/25/2019
1Z3,6/20/2016,m,S,0I7,,S,,Remove,0I7,0J1,2017,,11/01/2019
1Z4,08/12/2017,f,S,7I4,,S,,Remove,7I4,8K6,2018,,10/18/2019
1Z5,7/16/2017,m,S,4P9,,S,,Remove,4P9,1G9,2018,,10/25/2019
1Z6,6/19/2017,m,S,6O9,,S,,Remove,6O9,2K9,2018,,10/17/2019
1Z8,7/14/2016,m,S,4P3,,S,,Remove,4P3,0H8,2017,,10/17/2019
1Z9,07/12/2017,f,S,3H6,,S,,Remove,3H6,7B3,2018,,10/24/2019
200,03/06/1968,f,A,GK,,A,,Remove,,,1968,,2/14/1972
202,03/08/1968,m,A,7,nK,nK,11/10/1969,Remove,,,1968,,3/13/1972
204,4/18/1969,m,A,C4,,A,,Remove,,,1969,,11/05/1971
205,03/07/1969,m,A,UH,,A,,Remove,,,1969,,11/05/1971
206,03/04/1969,m,A,TW,,A,,Remove,,,1969,,11/05/1972
207,03/03/1969,m,A,HS,,A,,Remove,,,1969,,11/05/1972
208,03/07/1969,m,A,FF,,A,,Remove,,,1969,,11/05/1972
209,3/24/1969,f,A,WG,,A,,Remove,,,1969,,11/05/1971
20D,1/23/1995,m,R,J99,DD,DD,10/11/1999,Remove,J99,761,1995,,3/20/2002
20E,02/06/1995,f,F,T12,nEE,nEE,06/01/1997,Remove,T12,I85,1995,,2/22/2002
20G,01/12/1997,f,F,Z78,,F,,Remove,Z78,V83,1997,,1/26/1999
20H,04/11/1997,m,F,42B,,F,,Remove,42B,L43,1997,,02/05/1999
20I,12/15/1997,f,R,S54,,R,,Remove,S54,K14,1998,,2/22/2001
20K,12/06/1998,f,F,X17,,F,,Remove,X17,F46,1999,,1/23/2001
20L,02/05/1999,m,BB,N37,,BB,,Remove,N37,E54,1999,,4/19/2001
20P,12/09/2000,m,R,35B,,R,,Remove,35B,J21,2001,,1/30/2003
20R,01/08/2002,f,R,15C,,R,,Remove,15C,Z71,2002,,2/13/2009
20S,11/29/2001,f,HH,22H,HH,HH,03/07/2003,Remove,22H,X58,2002,,10/27/2016
20T,1/23/2003,m,KK,65A,,KK,,Remove,65A,70C,2003,,02/07/2005
20V,10/11/2003,m,KK,58H,,KK,,Remove,58H,49A,2004,,03/08/2005
210,2/17/1969,f,A,XK,,A,,Remove,,,1969,,3/13/1972
211,2/15/1969,f,A,ZQ,,A,,Remove,,,1969,,2/18/1972
212,03/09/1969,m,A,106,nK,nK,11/10/1969,Remove,,,1969,,2/14/1972
213,3/26/1969,m,A,UI,nK,nK,11/10/1969,Remove,,,1969,,2/14/1972
214,1/14/1969,m,A,JM,nK,nK,11/10/1969,Remove,,,1969,,3/13/1972
215,3/16/1969,f,A,UZ,,A,,Remove,,,1969,,2/18/1972
216,4/20/1969,m,A,20,nK,nK,11/10/1969,Remove,,,1969,,2/14/1972
217,02/05/1969,m,A,OQ,,A,,Remove,,,1969,,11/05/1972
218,05/11/1969,f,E,S013,,E,,Remove,,,1969,,08/03/1971
219,3/29/1969,m,E,H7,,E,,Remove,,,1969,,05/07/1971
21A,02/10/1992,f,Q,J13,,Q,,Remove,,,1992,,1/18/1994
21D,2/21/1995,f,R,C12,,R,,Remove,C12,J19,1995,,1/17/1997
21E,02/06/1995,f,F,I88,,F,,Remove,I88,,1995,,2/14/1997
21F,1/25/1996,f,F,A71,,F,,Remove,A71,S18,1996,,02/06/1998
21J,11/17/1997,m,F,A71,nHH,HH,2/28/1998,Remove,A71,R70,1998,,2/22/2001
21O,12/08/1999,m,R,96A,,R,,Remove,96A,K85,2000,,2/26/2002
21R,02/05/2002,m,R,K28,,R,,Remove,K28,Z71,2002,,02/12/2004
21S,1/29/2002,m,HH,L48,,HH,,Remove,L48,X58,2002,,2/13/2004
21T,10/27/2002,m,S,30F,,S,,Remove,30F,Z01,2003,,02/02/2005
21Z,11/30/2003,m,F,V37,,F,,Remove,V37,10D,2004,,03/11/2005
22,01/01/1938,f,U,?,nB,nB,01/01/1956,Remove,,,1938,,5/21/1959
220,03/08/1969,m,E,YM,H,H,9/30/1971,Remove,,,1969,,10/28/1971
221,03/05/1969,m,E,24,,E,,Remove,,,1969,,4/27/1971
222,3/17/1969,m,E,102,,E,,Remove,,,1969,,4/30/1971
223,4/19/1969,m,H,HT,,H,,Remove,,,1969,,8/17/1972
224,3/31/1969,m,H,S017,,H,,Remove,,,1969,,9/27/1972
225,4/14/1969,f,E,114,,E,,Remove,,,1969,,08/03/1971
226,3/16/1969,f,A,OG,,A,,Remove,,,1969,,01/05/1972
227,3/13/1969,f,A,YJ,,A,,Remove,,,1969,,11/05/1971
228,04/09/1969,m,A,TU,,A,,Remove,,,1969,,11/05/1971
229,3/19/1969,m,A,ZA,,A,,Remove,,,1969,,11/05/1971
22A,03/05/1992,m,Q,741,,Q,,Remove,,,1992,,2/15/1994
22C,1/14/1994,m,F,F74,,F,,Remove,F74,O81,1994,,1/30/1996
22D,12/31/1994,m,R,V99,nBB,BB,01/01/1996,Remove,V99,O34,1995,,1/15/1997
22E,1/22/1995,m,F,X87,,F,,Remove,X87,A48#,1995,,03/07/1997
22F,02/08/1996,f,F,X44,,F,,Remove,X44,R70,1996,,1/30/1998
22G,01/09/1997,m,F,N13,,F,,Remove,N13,K32,1997,,1/18/1999
22H,12/04/1996,f,F,N86,HH,HH,03/07/2003,Remove,N86,V79,1997,,10/20/2016
22I,01/10/1998,f,R,68C,,R,,Remove,68C,Z89,1998,,1/23/2001
22K,01/12/1999,m,F,D69,,F,,Remove,D69,51A,1999,,1/17/2001
22L,11/25/1999,f,F,78A,L,L,09/01/2000,Remove,78A,56C,2000,,1/17/2002
22N,11/26/1999,m,F,55A,HH,HH,12/01/2000,Remove,55A,27B,2000,,1/30/2002
22P,12/05/2000,m,KK,53E,,KK,,Remove,53E,V83,2001,,1/28/2003
22T,11/09/2002,f,R,76I,,R,,Remove,76I,80B,2003,,02/02/2006
22Z,11/01/2003,f,R,K28,,R,,Remove,K28,J21,2004,,02/02/2006
230,03/04/1969,m,A,KZ,,A,,Remove,,,1969,,11/05/1971
231,2/21/1969,m,A,OP,,A,,Remove,,,1969,,11/05/1971
233,2/19/1969,f,I,NU,nQ,nQ,03/01/1985,Remove,,,1969,,1/18/1994
234,3/18/1969,f,I,WD,,I,,Remove,,,1969,,02/01/1990
235,2/26/1969,f,A,E7,,A,,Remove,,,1969,,11/17/1971
236,3/25/1969,f,E,LU,,E,,Remove,,,1969,,10/28/1971
237,06/03/1969,m,E,IS,,E,,Remove,,,1969,,06/10/1971
238,6/21/1969,f,J,WF,,J,,Remove,,,1969,,2/29/1984
239,2/24/1969,m,H,AH,,H,,Remove,,,1969,,8/17/1972
23A,01/10/1992,m,R,D07,EE,EE,07/10/1999,Remove,D07,E05,1992,,3/27/2002
23D,02/11/1995,m,R,S73,,R,,Remove,S73,I78,1995,,1/24/1997
23E,02/09/1995,m,F,R74,BB,BB,05/05/2003,Remove,R74,I85,1995,,1/28/2004
23F,2/29/1996,f,F,Z15,,F,,Remove,Z15,C78,1996,,02/06/1998
23G,1/16/1997,f,F,S16,,F,,Remove,S16,L64,1997,,1/22/1999
23I,12/21/1997,f,R,10C,,R,,Remove,10C,O15,1998,,02/06/2001
23K,12/08/1998,f,BB,V99,,BB,,Remove,V99,X57,1999,,4/19/2001
23L,12/21/1999,m,H,A71,,H,,Remove,A71,L22,2000,,1/30/2002
23N,12/30/1999,m,F,81B,HH,HH,12/01/2000,Remove,81B,E54,2000,,1/30/2002
23O,01/04/2000,f,V,T98,,V,,Remove,,52B,2000,,3/14/2002
23P,11/27/2000,f,CC,82B,,CC,,Remove,82B,90B,2001,,1/23/2003
23R,03/07/2002,f,R,35F,,R,,Remove,35F,Z01,2002,,1/23/2004
23S,12/25/2001,f,R,67C,,R,,Remove,67C,O15,2002,,02/12/2004
23Z,10/04/2003,m,R,93I,,R,,Remove,93I,37C,2004,,02/02/2006
241,03/04/1969,m,A,XR,,A,,Remove,,,1969,,11/05/1971
242,2/15/1969,f,A,37,,A,,Remove,,,1969,,11/05/1971
243,3/14/1969,m,A,DR,nK,nK,11/10/1969,Remove,,,1969,,2/18/1972
244,04/01/1969,f,A,E3,,A,,Remove,,,1969,,3/13/1972
246,2/13/1969,m,A,JE,,A,,Remove,,,1969,,11/05/1971
247,3/17/1969,m,E,A7,H,H,9/30/1971,Remove,,,1969,,08/02/1972
24D,11/29/1994,m,R,K89,nBB,BB,01/01/1996,Remove,K89,D71,1995,,1/15/1997
24E,01/10/1995,f,F,H71,,F,,Remove,H71,N14,1995,,1/29/1997
24F,3/20/1996,m,F,X87,,F,,Remove,X87,A98,1996,,02/09/1998
24G,3/16/1997,f,F,V58,,F,,Remove,V58,A92,1997,,2/25/1999
24H,04/06/1997,f,F,C26,,F,,Remove,C26,K32,1997,,02/05/1999
24J,2/23/1998,f,F,J95,,F,,Remove,J95,J26,1998,,2/22/2001
24K,11/16/1998,f,CC,53B,,CC,,Remove,53B,S94,1999,,02/03/2004
24L,01/12/2000,m,H,T28,,H,,Remove,T28,X79,2000,,1/23/2002
24P,12/06/2000,m,S,X60,,S,,Remove,,,2001,,1/29/2003
24R,11/08/2001,m,R,29I,,R,,Remove,29I,L34,2002,,1/28/2004
24S,02/05/2002,f,R,T95,,R,,Remove,T95,K85,2002,,02/12/2004
24T,12/06/2002,f,R,28I,,R,,Remove,28I,03G,2003,,2/14/2006
24Z,01/07/2004,m,R,75L,,R,,Remove,75L,57D,2004,,02/02/2006
250,3/13/1969,f,E,F9,,E,,Remove,,,1969,,10/27/1971
251,3/27/1969,m,E,TA,,E,,Remove,,,1969,,06/10/1971
252,4/20/1969,f,E,118,,E,,Remove,,,1969,,05/07/1971
254,2/20/1969,m,I,YI,M,M,08/01/1980,Remove,,,1969,,1/16/1984
255,03/02/1969,m,A,B1,,A,,Remove,,,1969,,11/05/1971
256,02/11/1969,f,A,IV,,A,,Remove,,,1969,,11/05/1971
257,03/01/1969,m,A,62,L,L,1/14/1992,Remove,,,1969,,3/16/1992
25A,1/17/1992,m,F,D69,,F,,Remove,,,1992,,02/01/1995
25B,02/05/1993,m,R,O27,BB,BB,10/17/2003,Remove,,761,1993,,2/26/2004
25C,12/18/1993,m,F,H71,,F,,Remove,H71,J21,1994,,01/11/1996
25D,01/10/1995,f,R,S55,nJJ,JJ,8/16/1999,Remove,S55,D71,1995,,02/08/2002
25E,2/13/1995,m,F,V76,,F,,Remove,V76,,1995,,02/07/1997
25F,01/02/1996,f,F,04A,,F,,Remove,04A,S94,1996,,02/09/1998
25G,02/10/1997,m,F,R78,,F,,Remove,R78,K01,1997,,1/22/1999
25H,02/03/1997,f,B,E55,,B,,Remove,E55,X61,1997,,1/27/1999
25K,12/20/1998,m,C,50D,,C,,Remove,50D,O15,1999,,1/23/2001
25S,01/09/2002,m,BB,O27,,BB,,Remove,O27,45A,2002,,02/03/2004
25T,11/28/2002,f,R,54B,,R,,Remove,54B,88C,2003,,2/14/2006
25V,10/19/2003,m,KK,21G,,KK,,Remove,21G,90H,2004,,03/09/2005
260,04/06/1969,f,A,LH,,A,,Remove,,,1969,,11/05/1971
261,03/06/1969,m,E,WP,F,F,5/22/1972,Remove,,,1969,,08/08/1972
264,03/05/1969,f,E,TI,,E,,Remove,,,1969,,7/31/1972
265,4/20/1969,f,A,XW,,A,,Remove,,,1969,,11/05/1971
266,04/12/1969,m,A,GI,,A,,Remove,,,1969,,11/05/1971
267,03/09/1969,m,E,LW,,E,,Remove,,,1969,,4/27/1971
268,2/16/1969,f,A,BY,,A,,Remove,,,1969,,2/18/1972
269,2/20/1969,m,A,UW,,A,,Remove,,,1969,,11/05/1971
26C,1/18/1994,m,F,N05,,F,,Remove,N05,,1994,,01/11/1996
26D,01/03/1995,m,R,N40,,R,,Remove,N40,J43,1995,,1/17/1997
26E,2/13/1995,m,R,X28,,R,,Remove,X28,C99,1995,,1/17/1997
26F,03/10/1996,f,F,R59,,F,,Remove,R59,I85,1996,,1/27/1998
26G,02/01/1997,m,F,Z14,,F,,Remove,Z14,I37,1997,,02/12/1999
26H,3/29/1997,f,B,L29,,B,,Remove,L29,K85,1997,,1/26/1999
26I,1/22/1998,m,R,O96,BB,BB,10/16/2002,Remove,O96,L83,1998,,2/13/2004
26J,01/11/1998,m,F,N13,F,F,11/10/2000,Remove,N13,T16,1998,,4/19/2001
26K,11/19/1998,m,BB,K89,,BB,,Remove,K89,J86,1999,,1/23/2001
26N,02/06/2000,m,F,00B,L,L,09/01/2000,Remove,00B,56C,2000,,1/29/2002
26O,03/05/2000,m,F,X44,,F,,Remove,X44,Z06,2000,,2/26/2002
26R,11/27/2001,m,R,77G,,R,,Remove,77G,Z71,2002,,1/28/2004
26S,12/24/2001,m,F,N12,,F,,Remove,N12,85B,2002,,1/30/2004
26T,12/06/2002,f,F,V58,,F,,Remove,V58,60E,2003,,02/09/2005
